order_id,customer_id,product_id,order_date,quantity,amount
117601,14047,10273,2025-01-18,1,95
117602,14409,10177,2026-01-20,1,999
117603,14064,10303,2026-02-25,1,773
117604,14448,10254,2026-01-28,1,2940
117605,14204,10134,2025-05-07,3,747
117606,14322,10133,2025-08-01,2,50
117607,14435,10316,2025-08-14,1,635
117608,14096,10189,2025-06-25,1,45
117609,14350,10139,2025-02-15,1,39990
117610,14136,10455,2025-01-01,1,2216
117611,14089,10388,2025-12-11,2,131116
117612,14250,10002,2025-01-13,3,4497
117613,14227,10347,2025-08-04,1,226
117614,14018,10656,2025-10-29,2,38646
117615,14040,10658,2025-11-06,2,772
117616,14354,10431,2025-09-13,2,7636
117617,14536,10261,2025-02-08,2,390
117618,14288,10699,2025-08-24,1,375
117619,14169,10325,2026-02-04,1,1525
117620,14358,10377,2026-01-25,1,3060
117621,14483,10539,2026-01-21,1,783
117622,14386,10662,2025-09-07,1,570
117623,14160,10550,2025-12-11,5,64835
117624,14065,10313,2025-09-13,1,878
117625,14511,10439,2026-02-27,2,304
117626,14524,10540,2025-05-27,1,32578
117627,14097,10305,2025-10-05,2,288
117628,14394,10440,2025-04-10,1,2932
117629,14507,10234,2025-03-07,1,1184
117630,14314,10349,2025-01-16,1,1208
117631,14400,10023,2025-11-08,3,74997
117632,14115,10554,2025-01-12,1,2940
117633,14332,10062,2025-05-24,1,19999
117634,14226,10676,2026-01-03,3,7827
117635,14426,10071,2026-02-19,2,798
117636,14295,10253,2025-02-07,1,1976
117637,14041,10633,2025-03-05,1,1204
117638,14535,10295,2025-05-06,2,3134
117639,14048,10429,2026-02-14,1,184
117640,14436,10191,2025-07-31,2,398
117641,14417,10526,2025-07-06,2,3564
117642,14184,10627,2025-12-03,2,388
117643,14459,10216,2025-06-24,1,4133
117644,14512,10013,2025-03-27,1,89
117645,14094,10123,2025-01-24,2,1998
117646,14268,10120,2025-05-20,2,85980
117647,14163,10484,2025-04-27,2,934
117648,14358,10178,2025-05-27,1,2499
117649,14324,10508,2025-10-01,2,530
117650,14015,10020,2025-03-05,1,799
117651,14263,10538,2025-12-17,1,3723
117652,14380,10391,2025-01-28,3,11052
117653,14368,10246,2025-12-17,1,375
117654,14332,10277,2025-12-17,1,557
117655,14040,10445,2025-07-18,2,6396
117656,14421,10671,2025-02-20,2,132
117657,14179,10621,2025-04-01,1,232
117658,14149,10491,2025-08-31,2,1292
117659,14182,10601,2025-08-29,2,9288
117660,14135,10192,2025-11-14,2,238
117661,14506,10014,2026-01-20,4,2396
117662,14397,10367,2026-01-11,1,19271
117663,14071,10387,2026-01-24,3,7308
117664,14485,10051,2025-08-20,3,56997
117665,14319,10446,2025-03-24,1,2173
117666,14067,10021,2025-01-07,2,15998
117667,14511,10037,2025-01-29,1,129
117668,14425,10498,2025-05-29,1,520
117669,14499,10413,2025-08-01,1,1502
117670,14315,10219,2025-05-31,2,772
117671,14255,10066,2025-07-01,1,799
117672,14467,10298,2025-08-27,1,769
117673,14321,10028,2025-12-28,1,699
117674,14392,10126,2025-03-11,2,1998
117675,14279,10135,2025-11-19,3,1797
117676,14029,10459,2025-01-14,1,1427
117677,14382,10426,2025-02-02,1,2031
117678,14476,10493,2025-06-22,1,65496
117679,14421,10596,2025-06-10,1,63217
117680,14519,10366,2025-06-14,2,4680
117681,14507,10527,2025-06-07,1,4209
117682,14140,10073,2025-09-27,2,398
117683,14449,10568,2026-02-27,1,107
117684,14304,10449,2025-03-16,1,1228
117685,14176,10485,2025-01-15,1,697
117686,14174,10441,2025-03-09,3,118320
117687,14007,10526,2025-06-10,1,1782
117688,14462,10381,2025-11-30,2,95468
117689,14127,10546,2025-03-26,1,375
117690,14419,10683,2025-04-12,1,438
117691,14483,10020,2026-01-19,1,799
117692,14043,10150,2025-12-01,1,89
117693,14534,10511,2025-10-04,2,1900
117694,14008,10505,2025-09-17,2,49152
117695,14455,10155,2025-04-08,1,1499
117696,14305,10015,2025-02-23,1,349
117697,14459,10504,2025-07-01,2,2218
117698,14223,10347,2025-01-02,1,226
117699,14378,10004,2025-07-04,1,48990
117700,14235,10226,2026-02-10,2,3564
117701,14455,10363,2025-06-12,1,1222
117702,14514,10018,2025-05-18,5,2495
117703,14461,10206,2025-07-03,2,45860
117704,14046,10034,2025-08-27,1,399
117705,14283,10606,2025-08-08,1,193
117706,14450,10691,2025-05-29,1,1246
117707,14032,10291,2025-08-18,2,526
117708,14419,10087,2025-10-03,3,4497
117709,14089,10584,2025-06-09,1,620
117710,14070,10274,2026-01-31,1,1361
117711,14419,10316,2025-10-19,1,635
117712,14067,10547,2025-02-13,1,809
117713,14174,10057,2026-01-05,1,299
117714,14493,10257,2025-04-15,2,1492
117715,14105,10204,2025-06-28,1,1109
117716,14337,10593,2026-02-27,1,48643
117717,14449,10503,2025-02-06,1,918
117718,14274,10273,2025-02-01,3,285
117719,14029,10697,2025-06-23,1,2515
117720,14339,10314,2025-07-13,1,3788
117721,14178,10532,2025-10-27,2,60932
117722,14448,10623,2025-03-23,1,38804
117723,14339,10488,2025-07-24,1,42702
117724,14328,10584,2025-10-25,1,620
117725,14091,10627,2025-05-28,1,194
117726,14093,10322,2025-05-21,1,3256
117727,14230,10387,2025-01-08,1,2436
117728,14034,10550,2025-06-29,3,38901
117729,14421,10417,2025-12-22,2,5508
117730,14212,10253,2025-11-02,2,3952
117731,14121,10678,2025-01-03,1,945
117732,14251,10439,2026-01-09,1,152
117733,14491,10023,2025-06-23,4,99996
117734,14521,10412,2026-02-08,2,89602
117735,14392,10531,2025-01-03,2,19898
117736,14382,10163,2025-08-21,1,1199
117737,14125,10037,2025-01-15,2,258
117738,14127,10362,2025-01-19,3,2979
117739,14467,10626,2025-01-11,1,7977
117740,14234,10378,2025-06-06,2,3642
117741,14028,10241,2026-02-14,3,46509
117742,14286,10696,2025-11-08,2,37996
117743,14514,10565,2025-06-04,1,778
117744,14384,10453,2025-10-24,2,105686
117745,14120,10664,2025-04-02,1,248
117746,14287,10258,2025-02-27,1,24374
117747,14151,10436,2025-06-08,3,6303
117748,14396,10562,2026-01-26,2,12470
117749,14162,10295,2025-02-09,1,1567
117750,14106,10433,2025-10-07,1,1042
117751,14356,10580,2025-06-11,1,12760
117752,14108,10440,2025-06-25,1,2932
117753,14009,10015,2025-05-31,1,349
117754,14089,10376,2025-07-02,3,3378
117755,14031,10530,2026-01-02,1,609
117756,14347,10368,2025-03-29,2,11390
117757,14172,10495,2025-06-23,1,1431
117758,14540,10644,2025-06-01,1,571
117759,14210,10072,2025-05-16,2,398
117760,14121,10689,2025-05-29,1,2024
117761,14392,10254,2025-04-09,2,5880
117762,14188,10170,2025-11-08,2,998
117763,14152,10569,2025-01-31,1,978
117764,14421,10684,2026-01-01,3,7104
117765,14308,10455,2026-01-02,1,2216
117766,14272,10568,2025-11-04,1,107
117767,14398,10285,2025-04-13,2,946
117768,14197,10631,2026-01-20,1,3155
117769,14305,10205,2025-02-23,1,24576
117770,14158,10373,2025-05-17,2,498
117771,14449,10210,2025-04-30,3,3246
117772,14324,10187,2026-02-10,2,11998
117773,14359,10029,2025-10-12,3,10497
117774,14532,10416,2026-01-26,4,2704
117775,14277,10095,2025-04-13,1,20
117776,14519,10443,2025-12-27,1,1012
117777,14533,10634,2025-01-12,1,116
117778,14304,10622,2025-01-28,3,9768
117779,14513,10098,2025-07-26,2,598
117780,14409,10521,2025-11-28,1,64055
117781,14305,10692,2025-06-30,1,1276
117782,14349,10252,2025-05-06,4,10216
117783,14214,10489,2025-12-20,1,2918
117784,14222,10447,2025-11-04,3,200877
117785,14039,10642,2025-05-01,2,762
117786,14454,10658,2025-05-28,5,1930
117787,14421,10032,2025-05-24,2,898
117788,14461,10514,2026-01-30,1,31846
117789,14142,10338,2025-03-27,1,47253
117790,14206,10253,2025-01-07,2,3952
117791,14036,10627,2025-01-21,1,194
117792,14165,10417,2026-01-22,2,5508
117793,14093,10490,2025-03-14,2,9870
117794,14393,10146,2025-06-28,1,2499
117795,14023,10080,2025-12-11,2,4598
117796,14093,10671,2025-07-17,1,66
117797,14322,10139,2025-11-20,1,39990
117798,14017,10497,2025-03-16,2,244
117799,14194,10345,2025-01-23,1,1471
117800,14160,10010,2025-01-19,1,2199
117801,14371,10639,2025-06-21,1,13608
117802,14134,10350,2025-08-27,1,524
117803,14166,10525,2025-11-28,1,1262
117804,14350,10312,2025-07-17,1,656
117805,14393,10417,2025-12-04,1,2754
117806,14295,10367,2026-02-14,2,38542
117807,14162,10078,2025-04-08,2,1598
117808,14250,10064,2025-08-21,1,3999
117809,14347,10307,2025-05-25,1,386
117810,14500,10505,2025-01-02,1,24576
117811,14443,10121,2025-06-06,2,3998
117812,14280,10658,2025-01-23,1,386
117813,14325,10033,2025-07-12,3,597
117814,14499,10051,2025-12-06,1,18999
117815,14019,10678,2025-06-20,1,945
117816,14372,10323,2025-09-25,2,77608
117817,14494,10248,2025-04-27,4,3128
117818,14468,10137,2025-11-07,1,1299
117819,14119,10592,2025-12-27,1,2814
117820,14114,10384,2025-06-04,1,1163
117821,14115,10482,2025-04-20,1,1014
117822,14116,10620,2025-01-22,1,32909
117823,14048,10686,2025-04-13,1,1813
117824,14106,10588,2025-04-22,1,14995
117825,14248,10153,2025-06-13,3,150
117826,14131,10003,2025-05-01,1,11999
117827,14422,10143,2025-09-10,2,798
117828,14293,10105,2025-10-18,2,2598
117829,14127,10658,2025-11-13,1,386
117830,14184,10070,2025-05-14,1,1999
117831,14173,10277,2025-02-22,1,557
117832,14246,10662,2025-10-05,1,570
117833,14464,10090,2025-04-16,1,499
117834,14333,10509,2025-05-02,1,2554
117835,14161,10572,2026-02-23,1,53215
117836,14438,10382,2026-01-03,2,1872
117837,14389,10033,2025-03-13,1,199
117838,14325,10273,2025-03-28,2,190
117839,14494,10339,2025-07-18,2,27216
117840,14263,10063,2025-07-27,2,91980
117841,14427,10278,2025-10-12,1,3643
117842,14039,10218,2026-01-20,2,4736
117843,14377,10069,2025-06-04,1,1499
117844,14416,10611,2025-09-09,3,23055
117845,14391,10012,2025-08-18,2,698
117846,14413,10038,2025-01-17,1,349
117847,14519,10558,2026-02-10,2,48748
117848,14356,10407,2025-04-20,3,3825
117849,14325,10302,2026-01-10,2,65174
117850,14240,10188,2025-02-25,1,199
117851,14468,10122,2025-05-28,2,1798
117852,14160,10020,2025-07-19,1,799
117853,14090,10619,2025-11-09,1,2809
117854,14515,10493,2025-02-12,1,65496
117855,14525,10087,2025-01-30,1,1499
117856,14009,10315,2025-07-13,1,16433
117857,14091,10556,2026-01-02,3,119112
117858,14151,10395,2026-02-18,1,92
117859,14036,10590,2025-02-19,1,39923
117860,14085,10556,2025-05-07,2,79408
117861,14148,10667,2025-03-08,2,210390
117862,14050,10096,2025-02-11,1,249
117863,14359,10700,2025-07-03,1,2988
117864,14141,10465,2025-07-28,2,1410
117865,14227,10126,2025-09-07,1,999
117866,14481,10529,2025-12-16,2,1802
117867,14494,10291,2025-10-19,2,526
117868,14275,10616,2025-09-09,3,1905
117869,14507,10385,2026-01-04,3,55827
117870,14312,10614,2026-01-07,1,3788
117871,14323,10289,2026-01-16,2,920
117872,14102,10612,2025-03-25,2,1312
117873,14053,10543,2025-06-25,1,86
117874,14533,10069,2025-08-15,2,2998
117875,14032,10204,2026-02-15,2,2218
117876,14472,10114,2025-04-12,1,89
117877,14066,10392,2025-08-17,1,805
117878,14124,10141,2025-08-08,3,1797
117879,14339,10415,2025-12-02,2,44952
117880,14131,10647,2025-12-22,2,452
117881,14153,10002,2026-02-20,1,1499
117882,14184,10568,2025-09-25,1,107
117883,14312,10218,2025-07-11,2,4736
117884,14431,10465,2025-04-06,1,705
117885,14316,10396,2025-05-27,1,21
117886,14439,10549,2025-12-21,1,1021
117887,14511,10388,2025-01-23,2,131116
117888,14508,10341,2025-08-30,1,28504
117889,14398,10250,2025-10-04,1,12967
117890,14400,10380,2025-11-11,1,2589
117891,14540,10407,2025-10-06,2,2550
117892,14193,10013,2025-03-30,2,178
117893,14051,10215,2025-12-19,1,33014
117894,14527,10437,2025-02-25,2,414
117895,14491,10439,2025-07-04,2,304
117896,14498,10520,2025-05-21,3,2793
117897,14030,10604,2025-10-16,1,387
117898,14263,10142,2025-01-14,2,1398
117899,14382,10632,2025-11-11,2,23908
117900,14408,10231,2025-07-04,2,19898
117901,14135,10421,2025-07-19,2,114910
117902,14498,10480,2025-04-25,2,95906
117903,14356,10464,2025-05-11,2,5180
117904,14310,10548,2025-05-13,1,782
117905,14396,10639,2025-10-10,2,27216
117906,14153,10358,2025-03-07,1,62523
117907,14082,10100,2025-10-26,1,5999
117908,14523,10638,2025-05-25,2,94506
117909,14065,10626,2025-10-17,1,7977
117910,14204,10591,2025-03-07,1,263
117911,14063,10147,2025-10-24,3,597
117912,14108,10572,2025-03-26,2,106430
117913,14166,10012,2025-05-07,1,349
117914,14385,10212,2025-09-22,1,221
117915,14057,10261,2025-03-27,2,390
117916,14380,10680,2025-02-08,2,862
117917,14277,10414,2025-01-22,2,3440
117918,14441,10419,2025-11-19,1,303
117919,14354,10502,2025-12-26,4,260464
117920,14175,10700,2025-09-16,2,5976
117921,14487,10129,2025-05-08,2,198
117922,14048,10516,2025-12-17,1,4133
117923,14272,10536,2025-02-23,1,9831
117924,14062,10192,2025-11-09,2,238
117925,14498,10700,2025-01-03,1,2988
117926,14246,10228,2026-01-13,1,7971
117927,14262,10055,2025-03-07,2,1798
117928,14444,10532,2025-06-26,2,60932
117929,14304,10675,2025-09-19,2,1250
117930,14453,10463,2025-09-10,2,2122
117931,14023,10694,2025-04-22,1,469
117932,14343,10051,2025-08-29,2,37998
117933,14304,10200,2026-01-11,1,44990
117934,14161,10348,2026-02-19,2,508
117935,14258,10198,2026-01-30,2,4598
117936,14133,10586,2026-01-21,1,53207
117937,14374,10624,2025-01-19,1,1728
117938,14136,10069,2025-10-05,1,1499
117939,14224,10318,2025-08-15,1,5003
117940,14378,10571,2025-08-24,2,2290
117941,14108,10397,2025-09-02,1,1261
117942,14321,10629,2026-02-26,2,772
117943,14489,10381,2025-04-30,1,47734
117944,14216,10268,2025-10-01,1,107
117945,14286,10458,2025-12-16,1,155
117946,14381,10536,2025-11-25,2,19662
117947,14487,10092,2025-08-30,1,999
117948,14277,10179,2025-07-30,1,23999
117949,14402,10428,2025-10-22,1,580
117950,14516,10608,2025-08-28,1,1867
117951,14503,10322,2025-02-20,2,6512
117952,14497,10171,2025-11-04,1,149
117953,14424,10417,2025-12-28,2,5508
117954,14015,10290,2026-02-22,2,79846
117955,14320,10271,2025-01-23,1,1145
117956,14462,10324,2025-04-24,2,3456
117957,14078,10200,2026-02-11,1,44990
117958,14224,10250,2025-10-09,2,25934
117959,14035,10517,2025-04-10,3,9693
117960,14158,10387,2025-06-24,1,2436
117961,14050,10605,2025-06-22,4,576
117962,14278,10688,2025-07-12,4,12944
117963,14143,10080,2025-09-04,1,2299
117964,14516,10655,2026-02-12,2,70
117965,14414,10352,2025-01-30,1,1217
117966,14106,10020,2025-07-23,2,1598
117967,14459,10372,2025-06-29,2,1168
117968,14100,10588,2025-11-19,2,29990
117969,14539,10029,2025-11-30,2,6998
117970,14266,10660,2025-03-07,1,87
117971,14310,10399,2025-05-27,3,516
117972,14384,10383,2025-06-17,2,7708
117973,14236,10051,2025-07-27,1,18999
117974,14129,10184,2025-03-05,1,199
117975,14424,10087,2025-06-22,2,2998
117976,14224,10660,2026-01-10,3,261
117977,14288,10238,2025-04-03,2,7446
117978,14251,10166,2025-05-24,2,998
117979,14368,10059,2025-09-14,2,7998
117980,14299,10514,2025-03-08,2,63692
117981,14286,10176,2025-08-03,1,249
117982,14217,10407,2025-08-22,2,2550
117983,14198,10229,2025-11-10,2,1802
117984,14469,10036,2025-11-03,1,499
117985,14330,10371,2025-05-17,1,6750
117986,14230,10040,2025-01-11,4,1596
117987,14274,10686,2025-05-25,1,1813
117988,14394,10344,2025-10-25,1,571
117989,14370,10044,2025-10-28,1,64990
117990,14311,10066,2025-04-24,3,2397
117991,14526,10454,2025-06-19,2,1338
117992,14077,10576,2025-09-06,3,3453
117993,14127,10539,2025-09-12,1,783
117994,14257,10200,2026-01-30,1,44990
117995,14053,10154,2026-02-10,1,89
117996,14163,10279,2025-01-10,3,2517
117997,14139,10442,2025-08-21,1,75998
117998,14497,10511,2025-10-15,1,950
117999,14062,10014,2026-01-22,5,2995
118000,14376,10148,2025-04-06,1,99
118001,14146,10605,2025-12-28,1,144
118002,14023,10490,2025-08-21,1,4935
118003,14094,10166,2025-10-19,1,499
118004,14194,10032,2025-07-12,1,449
118005,14441,10342,2026-02-04,2,762
118006,14433,10278,2025-03-23,1,3643
118007,14275,10653,2025-03-11,1,386
118008,14159,10402,2025-07-16,2,82172
118009,14264,10550,2025-10-07,1,12967
118010,14078,10054,2025-12-12,1,249
118011,14197,10631,2025-03-11,1,3155
118012,14053,10010,2025-03-03,2,4398
118013,14389,10395,2025-07-08,1,92
118014,14239,10125,2025-06-11,2,29998
118015,14197,10578,2025-06-14,1,3643
118016,14534,10463,2025-01-12,1,1061
118017,14116,10011,2025-05-08,3,20997
118018,14043,10311,2025-07-24,2,15370
118019,14080,10420,2025-08-16,2,117138
118020,14501,10668,2025-11-09,1,60531
118021,14022,10483,2025-04-06,1,2474
118022,14237,10575,2025-04-11,1,50008
118023,14433,10511,2025-07-19,1,950
118024,14130,10548,2025-04-09,1,782
118025,14479,10325,2025-04-18,1,1525
118026,14503,10399,2025-06-03,1,172
118027,14035,10551,2025-07-11,4,7040
118028,14222,10424,2026-01-27,1,643
118029,14423,10558,2026-02-07,1,24374
118030,14499,10659,2025-03-18,1,387
118031,14125,10579,2025-02-19,2,1678
118032,14432,10616,2025-04-30,1,635
118033,14439,10065,2026-01-18,3,2997
118034,14444,10070,2026-02-01,1,1999
118035,14375,10566,2025-05-13,2,17180
118036,14317,10140,2025-05-28,3,7497
118037,14477,10155,2025-02-01,2,2998
118038,14073,10670,2025-05-25,1,64559
118039,14414,10346,2025-05-30,1,57
118040,14340,10293,2025-10-15,4,194572
118041,14108,10147,2025-06-11,1,199
118042,14310,10322,2025-06-15,2,6512
118043,14514,10664,2025-06-28,1,248
118044,14244,10606,2025-09-30,1,193
118045,14095,10122,2025-08-24,2,1798
118046,14006,10654,2025-12-02,1,2544
118047,14294,10381,2025-09-20,2,95468
118048,14455,10634,2025-12-17,3,348
118049,14232,10184,2025-01-22,3,597
118050,14427,10623,2025-11-27,1,38804
118051,14470,10404,2025-08-16,1,9093
118052,14154,10422,2025-02-14,1,629
118053,14440,10175,2025-12-03,1,199
118054,14333,10171,2026-01-29,1,149
118055,14478,10229,2026-01-25,3,2703
118056,14526,10415,2025-01-16,3,67428
118057,14076,10096,2025-08-10,4,996
118058,14374,10586,2025-12-27,1,53207
118059,14146,10633,2025-07-30,1,1204
118060,14531,10215,2025-02-07,2,66028
118061,14103,10006,2025-10-07,2,4598
118062,14055,10670,2025-04-15,3,193677
118063,14021,10386,2025-11-11,1,3638
118064,14441,10646,2025-11-26,2,114
118065,14122,10455,2025-01-15,2,4432
118066,14255,10253,2025-05-02,2,3952
118067,14244,10262,2025-09-28,2,12470
118068,14274,10502,2025-03-02,3,195348
118069,14015,10003,2025-04-23,2,23998
118070,14508,10416,2025-08-21,3,2028
118071,14413,10290,2025-09-19,1,39923
118072,14357,10364,2025-09-24,1,283
118073,14081,10562,2025-12-08,2,12470
118074,14136,10435,2025-02-03,2,1094
118075,14511,10236,2025-01-17,2,19662
118076,14245,10267,2025-10-06,1,27782
118077,14275,10284,2025-03-15,3,1860
118078,14301,10363,2025-05-08,2,2444
118079,14465,10314,2025-06-25,2,7576
118080,14147,10587,2025-04-30,4,1664
118081,14141,10034,2025-07-01,2,798
118082,14229,10340,2025-11-08,1,40993
118083,14133,10536,2025-10-29,1,9831
118084,14163,10478,2025-11-28,4,37012
118085,14487,10102,2025-09-16,1,36990
118086,14411,10432,2025-11-07,1,2512
118087,14253,10625,2026-02-01,1,1525
118088,14208,10475,2025-02-05,2,75116
118089,14432,10037,2026-01-28,2,258
118090,14355,10578,2025-06-18,2,7286
118091,14394,10322,2025-11-20,2,6512
118092,14281,10202,2025-10-28,2,130232
118093,14146,10020,2025-04-15,2,1598
118094,14157,10286,2025-01-07,2,106414
118095,14308,10077,2025-08-29,1,299
118096,14513,10039,2025-06-11,2,3798
118097,14507,10541,2025-06-08,2,31006
118098,14082,10059,2025-06-11,1,3999
118099,14006,10184,2026-02-15,1,199
118100,14474,10478,2025-11-05,2,18506
118101,14189,10496,2025-06-11,2,114
118102,14301,10393,2025-09-18,2,9556
118103,14305,10097,2025-06-28,1,499
118104,14501,10182,2025-08-29,2,1198
118105,14104,10135,2026-01-01,2,1198
118106,14050,10623,2026-02-05,1,38804
118107,14471,10651,2025-01-12,1,385
118108,14415,10405,2025-02-15,2,88248
118109,14087,10142,2025-10-22,1,699
118110,14523,10263,2025-12-11,1,19817
118111,14268,10399,2025-04-01,2,344
